wave,Id,Owns Property,Weekly Gross Income,FY disposable income +,FY disposable income -
6,4431,0,0,16006,0
10,5141,0,0,32845,0
14,112911,0,0,18400,0
18,112621,0,0,850,0
6,19072,1,700,42402,0
10,21171,1,820,44675,0
14,126981,1,1154,55245,0
18,126301,1,300,30268,0
6,63901,1,0,106607,0
10,65241,1,0,114061,0
14,152031,1,0,53176,0
18,151391,1,0,34366,0
6,63901,1,0,67711,0
10,65241,1,0,68404,0
14,152031,1,0,82124,0
18,151391,1,0,86972,0
6,20921,1,58,58419,0
10,23281,1,0,36148,0
14,128761,1,161,77313,0
18,128001,1,384,67667,0
6,62041,0,0,7800,0
10,63072,0,0,20000,0
14,150041,0,0,12755,0
18,149501,0,0,34523,0
6,7381,1,925,50693,0
10,8251,1,1100,60558,0
14,115521,1,1300,58588,0
18,115171,1,1863,74912,0
6,7381,1,1298,16907,0
10,8251,1,435,23700,0
14,115521,1,401,24841,0
18,115171,1,801,37144,0
6,7561,0,300,14646,0
10,69361,0,680,39437,0
14,155591,0,714,40941,0
18,115831,0,1170,54974,0
6,69971,1,1000,33126,0
10,72511,1,982,45983,0
14,201001,1,1085,55434,0
18,200871,1,1330,58794,0
6,73321,1,19,9043,0
10,76111,1,0,36380,0
14,204361,1,0,6459,0
18,202931,1,1500,73080,0
6,54421,1,634,58454,0
10,55021,1,900,180708,0
14,142621,1,1291,60852,0
18,142541,1,1650,70457,0
6,54421,1,690,72223,0
10,55021,1,621,170958,0
14,142621,1,921,235461,0
18,142541,1,1046,233343,0
6,55451,1,1015,56299,0
10,56161,1,0,53735,0
14,143941,1,0,86201,0
18,143801,1,0,105300,0
6,55451,0,1000,35964,0
10,56221,1,1159,60278,0
14,141131,1,900,80748,0
18,147321,1,775,56780,0
6,55661,1,1565,55661,0
10,56401,1,0,0,2604
14,144171,1,500,25646,0
18,157451,1,600,27876,0
6,55661,1,615,27924,0
10,56401,1,800,37717,0
14,144171,1,900,42619,0
18,157451,1,1070,45665,0
6,66791,1,0,29180,0
10,68691,1,0,28576,0
14,154991,1,0,31176,0
18,154501,1,320,29820,0
6,66791,1,275,15372,0
10,68691,1,719,18000,0
14,154991,1,569,29300,0
18,154501,1,310,60420,0
6,66791,0,0,10600,0
10,68691,0,419,400,0
14,154991,0,0,8000,0
18,154501,0,0,123,0
6,14741,1,0,11132,0
10,15961,1,0,11677,0
14,122221,1,0,22294,0
18,121741,1,0,16400,0
6,42401,1,740,26690,0
10,42551,1,682,32535,0
14,190061,1,891,27152,0
18,190051,1,0,16174,0
6,15721,1,238,54956,0
10,17152,1,0,23340,0
14,123381,1,0,7135,0
18,122831,1,2500,62313,0
6,30541,1,2071,69090,0
10,27381,1,3222,106264,0
14,173561,1,0,66968,0
18,173601,1,2500,87787,0
6,30541,1,800,31623,0
10,27381,1,830,39184,0
14,177311,1,887,13704,0
18,177801,1,0,9971,0
6,32881,1,800,77521,0
10,29641,1,1050,58599,0
14,175431,1,1090,76665,0
18,175581,1,0,65873,0
6,32881,1,450,21009,0
10,29641,1,587,5759,0
14,175431,1,646,31288,0
18,175581,1,0,762,0
6,3851,1,0,77074,0
10,4581,1,500,49699,0
14,112421,1,1000,28074,0
18,112111,1,0,62085,0
6,3851,1,468,11279,0
10,4581,1,300,23091,0
14,112421,1,141,28798,0
18,112111,1,700,27982,0
6,3851,0,100,10477,0
10,23511,0,1381,56027,0
14,112021,1,4143,126883,0
18,129881,1,3222,128732,0
6,22511,1,1812,69462,0
10,24891,1,2175,84354,0
14,133801,1,1650,86527,0
18,133351,1,600,80021,0
6,22511,1,1329,53002,0
10,24891,1,1341,63264,0
14,133801,1,1726,60390,0
18,133351,1,0,33979,0
6,4071,0,1015,45121,0
10,27561,0,1215,66414,0
14,110251,0,1784,72612,0
18,110191,0,1550,72555,0
6,22512,0,180,21102,0
10,41671,0,1150,33954,0
14,179711,0,1500,62442,0
18,180271,0,1650,68608,0
6,33591,1,0,18680,0
10,31611,1,0,61400,0
14,177141,1,0,19370,0
18,177731,1,0,18000,0
6,33591,1,0,14000,0
10,31611,1,0,11500,0
14,177141,1,0,24970,0
18,177731,1,0,18000,0
6,66461,1,120,18480,0
10,68411,1,0,17530,0
14,154741,1,0,3780,0
18,154211,1,0,13000,0
6,33381,1,580,32326,0
10,30331,1,950,47156,0
14,176031,1,900,41247,0
18,176321,1,1200,51537,0
6,33381,1,0,2112,0
10,30331,1,500,25902,0
14,176031,1,400,22536,0
18,176321,1,400,34292,0
6,47251,1,0,16330,0
10,47651,1,0,20700,0
14,194751,1,0,21800,0
18,194631,1,0,23500,0
6,23021,1,736,37570,0
10,1521,1,0,40000,0
14,100101,1,0,44256,0
18,100081,1,0,42323,0
6,50461,1,0,10296,0
10,50571,1,0,12300,0
14,210521,1,0,13520,0
18,210521,1,0,18486,0
6,22111,1,0,48511,0
10,1171,1,0,54998,0
14,101061,1,0,72742,0
18,100981,1,0,61794,0
6,22111,1,0,24820,0
10,1171,1,0,27901,0
14,101061,1,0,14213,0
18,100981,1,0,12521,0
6,27882,1,2250,134692,0
10,40201,1,2052,79587,0
14,185201,1,5250,226914,0
18,185591,1,0,164096,0
6,27881,1,600,38202,0
10,40401,1,480,63699,0
14,184681,1,992,65943,0
18,185591,1,488,26727,0
6,41391,0,523,39723,0
10,39951,0,750,42165,0
14,184671,0,0,44319,0
18,185771,0,870,39169,0
6,30531,1,1438,57328,0
10,27371,1,1534,64742,0
14,173541,1,0,6000,0
18,173591,1,0,21000,0
6,30531,1,450,21962,0
10,27371,1,450,26975,0
14,173541,1,0,6000,0
18,173591,1,375,18750,0
6,30531,0,944,25318,0
10,27371,0,1252,48702,0
14,173551,0,1600,66487,0
18,173501,1,1900,75217,0
6,52801,0,1289,52039,0
10,53311,0,1669,68252,0
14,140951,0,1918,75923,0
18,140931,0,3069,111111,0
6,45231,1,0,23819,0
10,45521,1,0,36071,0
14,192881,1,0,47209,0
18,192821,1,0,33013,0
6,45231,1,850,35637,0
10,45521,1,1180,49531,0
14,192881,1,900,49643,0
18,192821,1,0,57335,0
6,7791,1,1200,49923,0
10,8741,1,800,52484,0
14,115891,1,0,37390,0
18,115521,1,0,34292,0
6,68971,1,1400,54603,0
10,71641,1,1726,114799,0
14,200191,1,1788,80519,0
18,200131,1,0,51930,0
6,68971,1,1261,46568,0
10,71641,1,1554,69597,0
14,200191,1,1459,65073,0
18,200131,1,0,28100,0
6,35761,1,903,42266,0
10,34131,1,1471,89092,0
14,178681,1,1635,75405,0
18,179301,1,2185,68118,0
6,35761,1,630,34100,0
10,34131,1,930,41649,0
14,178681,1,1250,65822,0
18,179301,1,1400,65698,0
6,36631,0,687,28100,0
10,34151,1,574,23621,0
14,178701,1,709,36524,0
18,179221,1,1000,42590,0
6,18311,1,100,319153,0
10,20361,1,0,627319,0
14,126211,1,300,275021,0
18,125651,1,300,244525,0
6,18311,1,658,47621,0
10,20361,1,609,40358,0
14,126211,1,474,81194,0
18,125651,1,670,93433,0
6,15771,1,367,10591,0
10,17171,1,1140,146872,0
14,123401,1,698,62781,0
18,122841,1,798,73175,0
6,41321,0,407,40475,0
10,38521,0,912,41834,0
14,183391,1,715,21914,0
18,183991,1,756,37968,0
6,60151,1,870,65823,0
10,61091,1,1059,48132,0
14,148071,1,1170,50842,0
18,147691,1,1310,55940,0
6,60151,1,400,41080,0
10,61091,1,235,29732,0
14,148071,1,181,16361,0
18,147691,1,880,32274,0
6,42451,1,0,14862,0
10,42581,1,0,6800,0
14,190091,1,0,22071,0
18,190061,1,0,24160,0
6,67741,1,137,22487,0
10,69571,1,0,23500,0
14,155811,1,0,21840,0
18,155321,1,0,22000,0
6,38691,1,1050,47205,0
10,36051,1,1300,60602,0
14,181351,1,1700,71645,0
18,182111,1,1950,83501,0
6,38691,1,0,33736,0
10,36051,1,0,17417,0
14,181351,1,1150,59258,0
18,182111,1,1300,58972,0
6,48781,1,910,50288,0
10,25671,1,910,42301,0
14,220341,1,780,36305,0
18,220341,1,1134,48645,0
6,48781,1,600,31706,0
10,25671,1,575,4743,0
14,220341,1,694,20940,0
18,220341,1,512,26677,0
6,36021,0,0,30922,0
10,33521,1,0,56294,0
14,178491,1,1200,42572,0
18,179011,1,1355,88818,0
6,13751,1,1153,47720,0
10,14941,1,1411,375930,0
14,121181,1,1550,100789,0
18,120661,1,1872,103106,0
6,16491,0,0,13130,0
10,18061,0,0,27302,0
14,124121,0,0,27201,0
18,124591,0,0,22000,0
6,27151,1,0,44314,0
10,36811,1,0,31667,0
14,181861,1,0,66129,0
18,182621,1,0,67010,0
6,27151,1,271,25000,0
10,36811,1,55,17361,0
14,181861,1,0,2162,0
18,182621,1,0,1000,0
6,27152,0,1678,30214,0
10,36821,1,1500,79287,0
14,181871,1,3000,81924,0
18,182631,1,3000,131087,0
6,49301,0,550,23946,0
10,25311,0,1350,51821,0
14,220221,0,2000,78240,0
18,190371,1,1250,73606,0
6,6201,1,0,11310,0
10,7001,1,0,13000,0
14,132121,1,0,17310,0
18,131561,1,0,18720,0
6,3571,0,883,33711,0
10,4311,0,0,24128,0
14,123631,1,700,35905,0
18,123021,1,2001,27860,0
6,3571,0,900,29625,0
10,4311,0,1050,52115,0
14,123631,1,1250,64872,0
18,123021,1,1350,57103,0
6,31771,1,2000,76175,0
10,28681,1,2200,76432,0
14,174611,1,0,97595,0
18,178421,1,1757,99490,0
6,31771,1,735,35542,0
10,28681,1,975,57183,0
14,174611,1,1250,70448,0
18,178421,1,900,59092,0
6,14721,1,241,18461,0
10,15951,1,696,26726,0
14,122211,1,501,28521,0
18,121731,1,549,23402,0
6,14721,1,900,58301,0
10,15951,1,1209,57051,0
14,122211,1,1369,62809,0
18,121731,1,1300,52538,0
6,22141,1,450,14704,0
10,1201,1,441,16039,0
14,101091,1,959,34530,0
18,101631,1,1250,59978,0
6,18621,1,500,20767,0
10,20621,1,472,24077,0
14,126411,1,0,16475,0
18,125831,1,174,30162,0
6,18621,0,0,11158,0
10,20621,0,397,39159,0
14,182331,0,699,52680,0
18,183251,0,730,49547,0
6,25891,0,496,24861,0
10,41131,0,850,34231,0
14,170821,0,900,47540,0
18,184401,0,1400,63647,0
6,13231,1,0,19968,0
10,14391,1,0,24132,0
14,211901,1,0,32240,0
18,120221,1,0,31480,0
6,27371,1,658,33705,0
10,41711,1,635,11886,0
14,187271,1,850,43915,0
18,187991,1,600,33128,0
6,15971,1,715,31089,0
10,17401,1,1100,47170,0
14,123601,1,775,81540,0
18,122971,1,1154,62134,0
6,15971,1,800,35996,0
10,17401,1,1400,51189,0
14,123601,1,1250,65979,0
18,122971,1,1044,32332,0
6,69521,1,1200,53061,0
10,72171,1,1600,73305,0
14,200741,1,2250,78972,0
18,200631,1,2500,93439,0
6,69521,1,476,23163,0
10,72171,1,728,35045,0
14,200741,1,750,37523,0
18,200631,1,750,38652,0
6,57271,0,625,30216,0
10,53911,0,800,36837,0
14,141391,0,593,29532,0
18,141331,0,586,27053,0
6,34731,1,0,13520,0
10,32101,1,0,31754,0
14,177711,1,0,12000,0
18,178201,1,0,21000,0
6,70621,1,0,33856,0
10,72891,1,748,51409,0
14,201111,1,0,45903,0
18,201021,1,0,22991,0
6,13721,1,1780,64675,0
10,14841,1,0,11806,0
14,121111,1,0,23319,0
18,120601,1,0,38760,0
6,13721,1,0,0,5070
10,14841,1,0,18914,0
14,121111,1,0,23534,0
18,120601,1,0,17280,0
6,13721,0,822,86578,0
10,12721,0,980,36518,0
14,120691,0,1450,53571,0
18,130961,0,1450,67777,0
6,55031,1,1200,50670,0
10,55691,1,1101,64867,0
14,143391,1,1853,173704,0
18,143381,1,2014,91454,0
6,55031,1,0,4542,0
10,55691,1,350,15611,0
14,143391,1,225,25646,0
18,143381,1,780,90251,0
6,28491,1,0,23233,0
10,77481,1,0,260000,0
14,205531,1,0,41875,0
18,205151,1,0,16824,0
6,54491,1,0,14065,0
10,55071,1,0,16304,0
14,142671,1,0,19984,0
18,144551,1,0,23800,0
6,31481,1,1177,24205,0
10,26471,1,0,54196,0
14,172921,1,0,26640,0
18,175501,1,0,27929,0
6,62611,1,0,34439,0
10,64001,1,63,16571,0
14,121491,1,0,22022,0
18,121011,1,0,21400,0
6,62611,1,865,32328,0
10,64002,1,1138,37547,0
14,194831,1,985,47658,0
18,194691,1,788,37353,0
6,60671,0,456,21266,0
10,62571,0,227,24363,0
14,149551,0,384,763891,0
18,148671,1,537,143095,0
6,7451,1,912,43340,0
10,8311,1,1000,44322,0
14,115581,1,0,28198,0
18,115211,1,0,23900,0
6,46391,1,0,25646,0
10,46741,1,0,38243,0
14,193891,1,0,29793,0
18,193711,1,0,42581,0
6,46391,1,375,18670,0
10,46741,1,448,34133,0
14,193891,1,550,43620,0
18,193711,1,686,71056,0
6,18711,1,0,10015,0
10,20741,1,0,13520,0
14,126521,1,0,25194,0
18,131141,1,0,23556,0
6,52091,1,3682,37318,0
10,52591,1,3107,91612,0
14,140791,1,1956,125980,0
18,141051,1,1956,388859,0
6,52091,0,520,9508,0
10,52591,0,2054,28408,0
14,140792,0,1331,44244,0
18,143291,1,1000,86354,0
6,6181,1,0,0,0
10,6991,1,0,1250,0
14,114441,1,0,13750,0
18,114061,1,0,20000,0
6,6181,1,1189,50087,0
10,6991,1,0,3000,0
14,114441,1,0,27500,0
18,114061,1,0,19000,0
6,6181,0,1300,58358,0
10,6992,1,1750,85391,0
14,114131,1,1050,39902,0
18,113351,1,1250,57452,0
6,67371,1,0,21018,0
10,69151,1,384,20133,0
14,155361,1,0,250,0
18,154841,1,0,36682,0
6,66391,1,0,17895,0
10,68351,1,0,43300,0
14,154691,1,200,102255,0
18,154161,1,1500,48915,0
6,13511,1,0,155274,0
10,14611,1,0,58945,0
14,120931,1,0,42236,0
18,120411,1,0,40080,0
6,8151,1,1038,40883,0
10,9091,1,1200,48594,0
14,116181,1,1534,64845,0
18,115871,1,1918,115749,0
6,68081,1,750,43458,0
10,69921,1,850,49240,0
14,156181,1,450,21000,0
18,155621,1,0,32669,0
6,36401,1,778,87522,0
10,33661,1,891,41711,0
14,171291,1,1150,43579,0
18,171351,1,1200,49334,0
6,36401,1,806,23183,0
10,33661,1,850,42936,0
14,171291,1,921,42091,0
18,171351,1,1250,50468,0
6,36401,0,1400,3500,0
10,33661,0,1100,40203,0
14,179001,0,0,37808,0
18,177331,0,275,30050,0
6,51951,0,0,9100,0
10,52431,1,45,21710,0
14,149541,1,614,29842,0
18,124771,1,0,41690,0
6,20461,1,0,14954,0
10,22801,1,0,18096,0
14,128331,1,0,20675,0
18,127571,1,0,24622,0
6,62841,1,1300,50102,0
10,64111,1,1700,67966,0
14,150981,1,1700,66062,0
18,150391,1,1720,65616,0
6,44931,1,0,12189,0
10,45161,1,0,23166,0
14,192601,1,0,32343,0
18,192601,1,0,20684,0
6,44931,1,0,11484,0
10,45161,1,0,21906,0
14,192601,1,0,27085,0
18,192601,1,0,0,0
6,15891,1,0,10611,0
10,17321,1,0,18461,0
14,123551,1,0,24686,0
18,122931,1,0,26156,0
6,15891,1,0,31169,0
10,17321,1,0,21781,0
14,123551,1,0,20532,0
18,122931,1,0,22868,0
6,37151,0,511,21266,0
10,34681,0,601,31830,0
14,179861,1,650,33394,0
18,180411,1,508,36886,0
6,31061,1,960,39198,0
10,27921,1,1200,47614,0
14,174001,1,734,39752,0
18,173951,1,0,22774,0
6,50791,1,0,30416,0
10,51071,1,0,26100,0
14,211011,1,0,88752,0
18,210971,1,0,8700,0
6,50791,1,0,33301,0
10,51071,1,0,30400,0
14,211011,1,0,116752,0
18,210971,1,0,41870,0
6,2641,0,2100,63129,0
10,3381,1,0,84654,0
14,130951,1,2722,94628,0
18,130191,1,2700,126357,0
6,13671,1,350,18119,0
10,14801,1,300,10733,0
14,121081,1,0,7815,0
18,120571,1,274,12199,0
6,13671,1,730,32512,0
10,14801,1,600,30116,0
14,121081,1,1115,56866,0
18,120571,1,1419,74074,0
6,28771,1,125,5842,0
10,70691,1,0,5687,0
14,159891,1,0,8000,0
18,160061,1,0,5500,0
6,28771,1,2000,71235,0
10,70691,1,2709,102405,0
14,159891,1,2647,102253,0
18,160061,1,0,70000,0
6,28771,0,600,5741,0
10,66071,0,500,37180,0
14,159901,1,950,39244,0
18,160071,1,737,54660,0
6,50761,1,0,10660,0
10,51051,1,0,0,0
14,211001,1,0,16510,0
18,210961,1,0,17784,0
6,50761,1,111,17660,0
10,51051,1,0,5800,0
14,211001,1,0,16510,0
18,210961,1,0,17784,0
6,18101,1,760,21951,0
10,20041,1,875,33617,0
14,132151,1,1000,50022,0
18,120141,1,1200,49564,0
6,42391,1,1000,38634,0
10,42541,1,950,47819,0
14,190051,1,0,21000,0
18,190041,1,900,28127,0
6,48701,0,150,33481,0
10,25501,0,0,30964,0
14,184591,0,0,23000,0
18,185031,0,0,24180,0
6,16411,1,0,14695,0
10,17991,1,0,15337,0
14,124061,1,0,26337,0
18,123451,1,0,33598,0
6,16411,1,0,32721,0
10,17991,1,0,84451,0
14,124061,1,0,21916,0
18,123451,1,0,18567,0
6,16411,0,165,14949,0
10,7541,0,950,47355,0
14,112491,0,1146,16695,0
18,123431,0,255,53412,0
6,49491,1,0,18594,0
10,48661,1,0,21672,0
14,195691,1,0,18000,0
18,195491,1,0,54282,0
6,57511,0,650,21933,0
10,59321,0,845,39551,0
14,156041,1,641,36444,0
18,155551,1,0,52194,0
6,17741,0,775,35050,0
10,19621,0,644,47845,0
14,125531,0,0,26545,0
18,124931,0,0,29107,0
6,17741,0,0,5887,0
10,19621,0,0,7898,0
14,125531,0,0,26589,0
18,124931,0,0,28311,0
6,63421,1,0,245887,0
10,64731,1,0,4414,0
14,149591,1,0,0,0
18,149061,1,0,32,0
6,63421,1,2094,24255,0
10,64731,1,0,89435,0
14,149591,1,3376,125025,0
18,149061,1,4603,156674,0
6,17431,1,0,12131,0
10,19291,1,0,9772,0
14,131611,1,0,24527,0
18,130801,1,0,10000,0
6,58231,1,2371,75240,0
10,58951,1,2657,110412,0
14,146231,1,2512,115555,0
18,146001,1,0,53982,0
6,58231,1,740,43071,0
10,58951,1,385,72126,0
14,146231,1,837,427591,0
18,146001,1,0,74756,0
6,75981,0,1377,70037,0
10,7531,0,1586,93194,0
14,114951,0,2000,91516,0
18,114621,0,1956,122673,0
6,40081,1,0,47641,0
10,38111,1,0,26414,0
14,183011,1,0,49832,0
18,183721,1,0,24882,0
6,29281,0,769,25318,0
10,29381,1,300,43160,0
14,175131,1,1086,49259,0
18,181031,1,1250,62150,0
6,29281,0,670,32328,0
10,29381,1,950,59519,0
14,175131,1,950,59368,0
18,181031,1,1950,71769,0
6,54511,1,0,13730,0
10,55091,1,0,17713,0
14,142691,1,0,120592,0
18,206201,1,0,19291,0
6,46531,0,0,10400,0
10,47031,0,0,15600,0
14,194161,0,0,16250,0
18,194061,0,0,18200,0
6,2311,0,250,4432,0
10,3121,0,40,6779,0
14,111291,0,0,25112,0
18,111151,0,0,22374,0
6,57711,1,480,40966,0
10,58541,1,1462,62697,0
14,143801,1,2000,88911,0
18,143651,1,2650,102289,0
6,49501,0,155,14971,0
10,48671,1,0,12000,0
14,195701,1,0,14700,0
18,195501,1,0,15756,0
6,34821,1,0,10128,0
10,32161,1,119,111585,0
14,171551,1,0,6614,0
18,171811,1,0,36159,0
6,34821,1,1500,56898,0
10,32161,1,1944,131243,0
14,171551,1,2050,80654,0
18,171811,1,0,68010,0
6,34821,0,963,25318,0
10,27201,0,740,34385,0
14,171641,0,1611,68306,0
18,174221,0,1500,75222,0
6,62351,1,613,28903,0
10,63301,1,806,35880,0
14,150251,1,736,36405,0
18,149681,1,0,13827,0
6,62351,1,744,36627,0
10,63301,1,915,43197,0
14,150251,1,0,152409,0
18,149681,1,0,10405,0
6,62351,0,621,26582,0
10,62781,0,917,30054,0
14,150301,0,1025,25890,0
18,149681,0,921,45519,0
6,67621,1,880,36907,0
10,69391,1,1100,48432,0
14,155621,1,1350,64187,0
18,155121,1,1740,60516,0
6,67621,1,587,35499,0
10,69391,1,1150,50329,0
14,155621,1,1100,47013,0
18,155121,1,1094,46608,0
6,67621,0,433,15693,0
10,71301,1,750,25701,0
14,155561,1,700,33244,0
18,155071,1,689,32168,0
6,67621,0,673,25318,0
10,69391,0,860,45830,0
14,155631,1,1145,52828,0
18,155131,1,0,64293,0
6,5741,0,495,28371,0
10,6561,0,1150,55264,0
14,113971,0,1550,62542,0
18,131461,0,2000,89450,0
6,13911,0,644,19823,0
10,15131,0,450,32676,0
14,121411,0,700,51286,0
18,120951,0,890,47232,0
6,13911,0,967,43066,0
10,15131,0,1100,50839,0
14,121411,0,1130,57226,0
18,120951,0,0,0,0
6,72981,1,0,25561,0
10,75731,1,23,15763,0
14,206441,1,0,17582,0
18,206021,1,0,27451,0
6,53291,1,1151,62285,0
10,53761,1,1770,81898,0
14,141221,1,2200,94418,0
18,141201,1,2404,82948,0
6,56511,0,694,20598,0
10,58461,0,900,35179,0
14,146831,0,797,31778,0
18,147311,1,1346,52194,0
6,12321,1,4833,623391,0
10,13381,1,2110,83606,0
14,120011,1,2877,143931,0
18,119431,1,2762,103363,0
6,12321,1,0,46403,0
10,13381,1,0,2332,0
14,120011,1,0,11050,0
18,119431,1,0,0,0
6,16061,0,731,53835,0
10,17501,0,900,69466,0
14,131501,0,850,69928,0
18,130681,0,940,53736,0
6,16061,0,0,11596,0
10,17511,0,0,20000,0
14,131511,0,0,22000,0
18,174001,0,0,20000,0
6,33301,1,333,18883,0
10,29711,1,0,36783,0
14,175791,1,0,0,0
18,176101,1,0,0,0
6,33301,1,1350,55719,0
10,29711,1,2000,57346,0
14,175791,1,2500,69151,0
18,176101,1,0,103537,0
6,37961,1,2500,89089,0
10,35561,1,0,34600,0
14,180761,1,0,36000,0
18,181431,1,0,54582,0
6,37961,1,500,41451,0
10,35561,1,0,34600,0
14,180761,1,0,50100,0
18,181431,1,0,23170,0
6,55971,1,0,10000,0
10,56751,1,0,20280,0
14,144441,1,0,20800,0
18,144301,1,0,24000,0
6,50931,1,588,30018,0
10,52261,1,1600,64861,0
14,212441,1,1700,73972,0
18,212551,1,1750,76034,0
6,54831,1,483,26318,0
10,55471,1,548,17743,0
14,143121,1,754,43936,0
18,143131,1,127,32174,0
6,7671,1,0,7169,0
10,8641,1,0,43769,0
14,115851,1,0,23236,0
18,115481,1,0,53499,0
6,50331,1,750,51283,0
10,50751,1,1480,59704,0
14,210751,1,1075,69078,0
18,210721,1,1670,67604,0
6,70881,1,2814,104988,0
10,73431,1,1614,112355,0
14,206711,1,1453,99134,0
18,201601,1,0,64302,0
6,19881,1,1204,51526,0
10,21891,1,1420,48143,0
14,127641,1,0,51296,0
18,126961,1,0,13300,0
6,19881,1,0,25663,0
10,21891,1,0,6729,0
14,127641,1,0,10612,0
18,126961,1,0,236895,0
6,2401,0,1100,37282,0
10,12431,0,924,39316,0
14,131891,0,1075,43915,0
18,118441,0,2042,62150,0
6,10081,0,800,30214,0
10,7321,1,840,33855,0
14,131761,1,900,31791,0
18,127341,1,906,33997,0
6,21001,1,1900,56211,0
10,8971,1,1650,75079,0
14,130731,1,1200,81050,0
18,115281,1,2150,99603,0
6,21001,1,0,23218,0
10,8971,1,288,18728,0
14,130731,1,700,37258,0
18,115281,1,865,38979,0
6,73561,1,2000,59402,0
10,71951,1,0,48482,0
14,201161,1,0,69151,0
18,201081,1,1300,65448,0
6,73561,1,0,8684,0
10,71951,1,375,60510,0
14,201161,1,1000,46698,0
18,201081,1,2075,79938,0
6,40701,0,600,53016,0
10,38921,0,600,12899,0
14,171511,0,1250,43255,0
18,171721,0,1500,69624,0
6,57651,1,0,7670,0
10,58521,1,0,26875,0
14,145931,1,0,26100,0
18,159151,1,0,26784,0
6,22411,1,2301,80892,0
10,2781,1,2973,108507,0
14,170401,1,0,166522,0
18,170401,1,3566,114230,0
6,31991,0,1000,39344,0
10,28321,0,1150,49445,0
14,172371,1,1595,63539,0
18,172571,1,1750,74673,0
6,35531,1,1253,63183,0
10,32911,1,1060,46630,0
14,178431,1,700,44140,0
18,178961,1,0,17028,0
6,35531,1,0,9438,0
10,32911,1,0,24826,0
14,178431,1,0,28383,0
18,178961,1,0,26206,0
6,58951,1,0,23958,0
10,59771,1,0,26360,0
14,146921,1,0,22100,0
18,146561,1,0,25338,0
6,35111,1,0,29565,0
10,32501,1,0,34327,0
14,178081,1,0,108330,0
18,178571,1,0,25189,0
6,33091,1,0,17312,0
10,42161,1,0,18284,0
14,187541,1,0,63303,0
18,188171,1,0,40282,0
6,57811,0,0,8530,0
10,58611,1,0,13117,0
14,146001,1,0,15406,0
18,145811,1,0,205919,0
6,5761,1,0,14230,0
10,6491,1,0,12176,0
14,113911,1,0,13682,0
18,127611,1,0,18963,0
6,40351,0,475,23778,0
10,38471,0,650,65554,0
14,183341,0,750,43225,0
18,183981,0,0,46628,0
6,40831,1,0,2090,0
10,39061,1,0,10230,0
14,183901,1,0,4000,0
18,184441,1,0,12694,0
6,40831,0,1200,42730,0
10,39061,1,1951,53613,0
14,183901,1,1670,87641,0
18,184441,1,0,20194,0
6,40832,0,800,36808,0
10,39191,1,1200,58749,0
14,183981,1,1400,66106,0
18,184501,1,1600,79498,0
6,31111,1,1918,71107,0
10,35631,1,2532,132745,0
14,172251,1,3356,127777,0
18,181261,1,2071,110434,0
6,31111,1,680,41015,0
10,35631,1,525,7669,0
14,172251,1,479,28323,0
18,180511,1,853,39339,0
6,66881,1,433,47831,0
10,68801,1,800,49978,0
14,155091,1,460,25646,0
18,154571,1,1300,52194,0
6,4571,1,0,16500,0
10,5281,1,0,7200,0
14,113031,1,0,22300,0
18,112721,1,0,18200,0
6,30401,1,0,21808,0
10,41901,1,1050,48953,0
14,187381,1,1670,65335,0
18,188081,1,1500,44247,0
6,74031,1,1000,34505,0
10,78091,1,0,119059,0
14,206111,1,0,18700,0
18,182401,1,0,53185,0
6,40881,1,1700,64881,0
10,39071,1,1949,81274,0
14,183911,1,2200,93688,0
18,172011,1,3072,112456,0
6,68401,1,513,22433,0
10,70321,1,700,47734,0
14,156521,1,797,45769,0
18,156021,1,0,12700,0
6,68401,1,350,19010,0
10,70321,1,35,25000,0
14,156521,1,0,0,0
18,156021,1,0,12610,0
6,64581,0,921,38239,0
10,66281,1,1141,50649,0
14,152961,1,1315,66645,0
18,152281,1,1686,79956,0
6,64581,0,862,34620,0
10,66281,1,252,8830,0
14,152961,1,120,5877,0
18,152281,1,0,5211,0
6,30041,1,690,38619,0
10,26811,1,671,59115,0
14,174701,1,575,77605,0
18,174731,1,0,55809,0
6,30041,1,650,34754,0
10,26811,1,480,15486,0
14,174701,1,600,45061,0
18,174731,1,1250,53779,0
6,35041,1,997,45805,0
10,28131,1,1252,57206,0
14,171161,1,1519,66010,0
18,173911,1,1803,67262,0
6,68721,1,1343,39269,0
10,70451,1,4800,58346,0
14,156631,1,0,38493,0
18,156171,1,0,30000,0
6,56481,1,130,12463,0
10,57461,1,0,7600,0
14,145061,1,0,18265,0
18,144981,1,0,17933,0
6,17371,1,0,9407,0
10,19231,1,0,8703,0
14,125171,1,0,3987,0
18,124521,1,0,3661,0
6,47671,1,0,15986,0
10,70121,1,0,21300,0
14,156401,1,0,20915,0
18,155871,1,0,22664,0
6,47671,1,0,14366,0
10,70121,1,0,14500,0
14,156401,1,0,14501,0
18,155871,1,0,19024,0
6,5201,1,0,14005,0
10,5931,1,0,14656,0
14,113591,1,0,8313,0
18,113091,1,300,16600,0
6,18831,1,0,87034,0
10,21001,1,0,21688,0
14,126771,1,0,7022,0
18,126111,1,0,30987,0
6,75031,1,950,50378,0
10,78441,1,1350,71128,0
14,207691,1,1150,69369,0
18,207231,1,2400,62727,0
6,75031,1,220,15249,0
10,78441,1,0,9216,0
